Date,GAZP,YNDX,RUAL,IRAO,GMKN,LKOH,MGNT,MTSS,NVTK,PLZL,ROSN,SBER,SNGS,TATN,CHMF
2015-03-30 10:00:00,136.73,896.0,37.15,0.9379,10159.0,2622.9,11300.0,244.6,422.0,1050.5,241.5,61.54,35.45,273.3,661.9
2015-03-30 11:00:00,136.04,889.0,37.3,0.9399,10210.0,2625.0,11214.0,244.4,422.2,1049.5,243.55,62.04,35.45,276.65,661.8
2015-03-30 12:00:00,136.42,889.0,37.34,0.965,10229.0,2640.4,11179.0,244.2,422.5,1038.0,243.5,62.74,35.415,274.95,660.65
2015-03-30 13:00:00,136.11,892.0,37.34,0.96,10232.0,2639.8,11200.0,244.2,422.2,1031.0,243.4,62.24,35.27,274.8,658.75
2015-03-30 14:00:00,135.84,893.0,37.34,0.9677,10262.0,2625.2,11166.0,244.35,422.4,1031.5,243.75,62.1,35.33,274.8,654.4
2015-03-30 15:00:00,136.28,896.0,37.34,0.9772,10338.0,2625.5,11184.0,245.35,421.4,1021.0,244.2,62.41,35.28,276.75,652.25
2015-03-30 16:00:00,137.56,892.0,37.25,0.9899,10449.0,2650.0,11175.0,246.7,427.3,1032.0,245.6,62.61,35.88,280.0,659.2
2015-03-30 17:00:00,137.17,887.0,37.2,1.0076,10514.0,2657.6,11205.0,247.1,428.3,1023.0,245.9,62.53,35.75,279.75,656.15
2015-03-30 18:00:00,136.8,887.0,37.34,1.0415,10520.0,2656.2,11150.0,246.95,431.5,1022.0,246.9,63.01,35.69,279.1,656.95
2015-03-31 10:00:00,137.93,886.0,36.61,1.049,10711.0,2660.7,11372.0,247.25,429.1,1026.5,246.5,63.18,36.55,278.3,659.3
2015-03-31 11:00:00,137.37,882.0,36.61,1.0882,10591.0,2653.2,11239.0,246.8,423.8,1032.5,245.7,62.15,36.155,276.3,651.1
2015-03-31 14:00:00,138.46,879.0,36.6,1.0798,10411.0,2672.8,11275.0,248.05,428.8,1025.0,248.85,62.2,36.05,277.85,650.9
2015-03-31 15:00:00,138.78,884.0,36.5,1.0712,10428.0,2683.5,11281.0,247.9,430.2,1025.0,251.2,62.45,36.185,279.45,650.95
2015-03-31 16:00:00,138.46,882.0,36.5,1.0842,10325.0,2670.3,11253.0,247.85,428.7,1029.0,250.4,62.29,35.865,280.15,649.0
2015-03-31 17:00:00,138.54,894.0,36.7,1.09,10362.0,2694.0,11335.0,248.55,431.2,1030.0,251.5,62.39,35.615,282.45,648.0
2015-03-31 18:00:00,138.98,891.0,36.79,1.0978,10360.0,2699.8,11369.0,247.25,432.0,1025.5,251.3,62.53,35.12,281.0,645.25
2015-04-01 10:00:00,139.77,896.0,36.0,1.1149,10391.0,2694.9,11410.0,247.9,431.2,1025.0,253.1,63.07,35.5,289.0,657.35
2015-04-01 11:00:00,139.8,896.0,36.0,1.1177,10528.0,2702.5,11500.0,248.05,438.1,1025.0,254.5,63.8,35.745,289.8,657.7
2015-04-01 12:00:00,141.43,899.0,36.0,1.091,10663.0,2738.7,11669.0,249.2,446.2,1025.0,256.3,64.27,35.99,294.0,658.2
2015-04-01 13:00:00,141.87,901.0,36.1,1.1096,10603.0,2751.9,11764.0,252.05,449.3,1027.0,259.2,63.9,36.1,299.0,657.3
2015-04-01 15:00:00,141.93,897.0,36.0,1.134,10465.0,2744.1,11637.0,250.1,448.8,1025.0,260.2,64.1,35.965,298.2,643.35
2015-04-01 16:00:00,141.51,888.0,36.0,1.1172,10365.0,2721.6,11699.0,248.2,446.7,1025.0,257.55,63.71,35.685,295.65,642.5
2015-04-01 17:00:00,141.64,890.0,36.45,1.121,10382.0,2738.9,11690.0,248.0,447.7,1027.5,259.7,64.23,35.63,297.25,642.15
2015-04-01 18:00:00,143.19,901.0,35.825,1.121,10432.0,2741.3,11718.0,250.45,449.6,1028.0,261.35,64.59,36.0,300.4,643.75
2015-04-02 10:00:00,143.2,905.0,35.99,1.1372,10379.0,2747.4,11738.0,251.85,457.8,1020.0,262.0,64.66,36.38,298.25,639.05
2015-04-02 11:00:00,144.03,905.0,36.19,1.1329,10328.0,2735.2,11750.0,251.0,461.1,1012.0,263.2,64.9,36.355,297.75,637.0
2015-04-02 12:00:00,143.9,908.0,36.17,1.1289,10250.0,2741.0,11820.0,252.25,463.4,1010.0,263.25,64.8,36.78,298.8,639.05
2015-04-02 14:00:00,144.2,907.0,36.19,1.1255,10188.0,2741.2,11900.0,251.55,463.8,1007.0,261.6,64.75,37.05,299.45,638.45
2015-04-02 15:00:00,144.21,906.0,36.16,1.1275,10183.0,2746.0,11956.0,251.55,465.3,1012.0,263.2,64.79,36.95,298.05,639.15
2015-04-02 16:00:00,144.18,896.0,36.0,1.1225,10141.0,2754.9,11950.0,251.4,464.8,1012.0,262.2,64.82,37.25,298.8,639.7
2015-04-02 17:00:00,144.42,910.0,36.43,1.1129,10157.0,2784.3,11986.0,250.95,469.2,1012.0,262.45,65.92,37.055,300.55,643.3
2015-04-02 18:00:00,143.9,917.0,36.22,1.1034,10085.0,2783.6,11970.0,250.0,467.9,1012.0,262.5,65.9,36.97,301.5,642.7
2015-04-03 10:00:00,144.01,936.0,36.18,1.1103,10225.0,2796.8,11994.0,251.7,474.6,1009.0,262.8,65.8,37.28,303.65,643.4
2015-04-03 11:00:00,144.19,934.0,36.13,1.105,10232.0,2797.7,11995.0,251.8,471.7,1010.5,263.65,65.8,36.945,300.65,647.5
2015-04-03 12:00:00,144.43,937.0,36.4,1.1056,10200.0,2799.4,11933.0,251.45,472.7,1005.0,262.3,65.57,36.75,299.45,641.5
2015-04-03 13:00:00,144.19,938.0,36.39,1.1059,10194.0,2793.9,11887.0,251.4,473.2,1008.0,261.75,65.58,36.8,299.2,640.45
2015-04-03 14:00:00,144.9,942.0,36.38,1.117,10240.0,2805.0,11939.0,251.55,478.0,1009.5,263.0,66.2,36.9,300.8,641.9
2015-04-03 15:00:00,145.38,945.0,36.38,1.1196,10237.0,2828.9,11939.0,251.8,479.4,1007.5,264.2,66.21,36.85,301.95,643.65
2015-04-03 17:00:00,144.15,938.0,36.5,1.1098,10245.0,2807.6,11850.0,249.8,475.3,1010.0,262.65,65.29,36.62,297.4,642.0
2015-04-03 18:00:00,144.0,940.0,36.72,1.106,10245.0,2821.4,11820.0,248.65,475.8,1012.0,263.7,65.49,36.745,298.85,639.5
2015-04-06 10:00:00,145.35,944.0,36.4,1.133,10341.0,2832.8,11951.0,251.8,481.0,1015.5,266.55,66.25,37.025,303.7,645.65
2015-04-06 11:00:00,145.0,949.0,36.4,1.1477,10341.0,2826.0,11878.0,250.55,478.5,1009.0,265.55,66.14,36.95,302.0,644.6
2015-04-06 12:00:00,143.85,946.0,36.44,1.1446,10265.0,2801.0,11818.0,249.05,476.1,1015.5,264.0,65.74,36.63,299.65,642.0
2015-04-06 14:00:00,144.05,931.0,36.4,1.146,10190.0,2809.0,11777.0,250.55,477.8,1016.0,266.1,66.68,36.795,301.35,639.35
2015-04-06 15:00:00,144.3,929.0,36.48,1.1502,10180.0,2815.7,11777.0,250.9,478.6,1015.5,266.0,66.86,36.8,302.2,637.55
2015-04-06 16:00:00,145.25,931.0,36.17,1.152,10219.0,2828.8,11894.0,253.5,481.0,1020.0,265.65,67.09,37.14,305.6,638.5
2015-04-06 17:00:00,145.22,924.0,36.49,1.1775,10191.0,2830.7,11929.0,254.4,480.2,1018.0,265.45,68.0,37.12,307.55,638.2
2015-04-06 18:00:00,145.6,934.0,36.8,1.1787,10186.0,2824.6,11920.0,254.0,478.0,1018.0,266.7,68.95,37.33,308.2,635.9
2015-04-07 10:00:00,146.45,948.0,36.28,1.1613,10222.0,2775.0,11866.0,253.85,477.0,1011.5,267.45,69.47,36.99,304.95,634.6
2015-04-07 11:00:00,145.53,954.0,36.29,1.1405,10207.0,2783.2,11997.0,254.45,478.8,1006.5,265.3,68.48,36.995,303.95,641.4
2015-04-07 12:00:00,145.63,958.0,36.3,1.1514,10189.0,2773.5,12009.0,256.0,478.6,1010.0,264.8,69.06,37.495,305.3,640.0
2015-04-07 13:00:00,146.13,955.0,36.2,1.15,10118.0,2778.7,11925.0,255.25,475.0,1010.0,265.4,68.72,37.35,301.45,636.0
2015-04-07 14:00:00,146.4,955.0,36.19,1.1534,10113.0,2779.0,11990.0,254.8,472.8,1014.5,266.7,69.14,37.31,301.2,638.25
2015-04-07 15:00:00,146.1,949.0,36.27,1.1681,10090.0,2775.8,11990.0,255.0,473.2,1037.5,266.9,69.02,37.08,297.7,636.1
2015-04-07 16:00:00,145.36,947.0,36.54,1.169,10053.0,2777.2,11985.0,254.5,470.3,1030.0,265.15,68.62,36.79,298.05,633.05
2015-04-07 17:00:00,146.01,941.0,36.66,1.1938,10138.0,2784.5,12030.0,254.45,474.1,1024.0,265.3,69.97,37.16,302.05,637.4
2015-04-08 10:00:00,146.39,929.0,37.1,1.21,9947.0,2748.4,12001.0,254.5,468.5,1020.0,259.3,69.1,36.88,300.1,617.3
2015-04-08 11:00:00,146.91,925.0,37.3,1.2126,9963.0,2745.1,12012.0,253.85,469.0,1023.0,260.25,69.44,37.05,300.15,616.65
2015-04-08 12:00:00,146.15,929.0,37.1,1.1885,9946.0,2738.5,11880.0,253.65,466.7,1022.5,259.25,69.09,36.62,299.6,614.0
2015-04-08 13:00:00,145.6,927.0,37.2,1.1679,9909.0,2737.2,11940.0,254.25,466.9,1020.0,258.35,69.23,36.74,299.0,615.5
2015-04-08 14:00:00,146.36,924.0,37.2,1.1624,9957.0,2741.5,11941.0,254.45,466.7,1022.0,260.25,69.34,36.825,298.9,615.95
2015-04-08 15:00:00,146.44,922.0,37.1,1.163,9964.0,2750.0,11960.0,254.45,467.9,1022.0,260.5,69.34,37.075,300.45,617.75
2015-04-08 16:00:00,146.16,953.0,37.3,1.1674,9960.0,2747.6,11925.0,253.95,469.8,1020.0,262.85,69.59,37.135,300.15,616.9
2015-04-08 18:00:00,146.8,946.0,37.49,1.178,9937.0,2748.0,11880.0,252.45,468.5,1020.0,262.0,69.09,36.825,298.65,618.9
2015-04-09 10:00:00,144.96,928.0,35.85,1.1845,9717.0,2682.2,11572.0,249.95,461.6,1027.0,257.5,69.49,36.785,294.15,605.9
2015-04-09 11:00:00,143.84,926.0,35.9,1.1726,9705.0,2666.0,11580.0,247.8,460.9,1020.0,255.5,69.63,36.45,293.7,606.0
2015-04-09 12:00:00,144.75,929.0,35.9,1.1626,9737.0,2691.0,11621.0,246.9,464.6,1023.5,257.65,70.87,36.7,295.3,611.4
2015-04-09 13:00:00,146.75,923.0,35.95,1.1618,9697.0,2664.1,11515.0,247.4,460.2,1030.5,254.8,70.6,36.455,293.45,606.15
2015-04-09 14:00:00,148.27,925.0,35.8,1.162,9542.0,2678.2,11600.0,247.6,461.4,1033.5,257.35,70.95,36.39,293.25,604.8
2015-04-09 15:00:00,147.91,922.0,35.8,1.1639,9577.0,2697.7,11562.0,247.55,461.5,1030.5,259.15,70.82,36.305,292.15,605.05
2015-04-09 16:00:00,147.28,938.0,35.75,1.1535,9690.0,2691.0,11753.0,249.1,464.6,1029.0,260.2,71.6,36.55,294.75,612.25
2015-04-09 17:00:00,148.05,946.0,36.39,1.1406,9736.0,2700.9,11800.0,250.95,461.9,1032.0,259.35,71.78,36.435,292.85,612.5
2015-04-09 18:00:00,148.74,938.0,36.55,1.146,9734.0,2713.5,11823.0,251.15,465.5,1025.0,260.0,71.99,36.705,297.45,612.95
2015-04-10 10:00:00,150.88,924.0,34.3,1.1492,9628.0,2683.1,11771.0,253.8,461.3,1031.5,259.85,71.96,36.46,294.65,604.8
2015-04-10 11:00:00,149.3,929.0,34.4,1.14,9585.0,2648.6,11670.0,254.8,458.6,1031.0,258.0,70.93,36.08,290.75,604.3
2015-04-10 12:00:00,148.42,929.0,34.2,1.13,9526.0,2631.3,11590.0,253.9,455.0,1027.0,255.7,70.58,35.895,290.7,595.1
2015-04-10 13:00:00,148.8,930.0,34.4,1.1364,9560.0,2633.5,11609.0,253.5,457.7,1027.5,256.6,71.13,35.88,292.5,592.75
2015-04-10 14:00:00,148.43,928.0,34.39,1.1342,9765.0,2638.2,11670.0,253.4,457.8,1022.0,255.75,71.52,35.875,291.9,595.7
2015-04-10 15:00:00,148.1,936.0,34.4,1.1156,9845.0,2623.0,11685.0,252.65,458.7,1030.0,255.75,70.8,35.78,292.65,599.0
2015-04-10 16:00:00,147.67,934.0,35.48,1.1212,9875.0,2614.7,11665.0,251.75,459.7,1033.0,256.15,70.89,35.9,293.0,605.1
2015-04-10 18:00:00,148.25,940.0,35.38,1.1116,9972.0,2640.0,11702.0,248.4,462.2,1037.0,257.25,71.49,35.995,299.95,609.15
2015-04-13 10:00:00,147.97,940.0,34.5,1.1148,9986.0,2627.8,11756.0,248.2,471.0,1025.0,257.25,72.8,36.37,300.4,617.3
2015-04-13 11:00:00,148.99,955.0,34.44,1.12,10014.0,2658.9,11943.0,252.0,475.8,1025.0,259.35,73.19,36.855,304.4,625.2
2015-04-13 12:00:00,148.86,964.0,34.5,1.1129,10047.0,2661.0,12084.0,253.3,476.8,1043.5,260.75,73.13,37.065,303.85,626.3
2015-04-13 13:00:00,149.18,961.0,34.29,1.1131,10050.0,2668.8,12110.0,253.9,480.7,1050.0,261.1,73.22,37.15,304.05,620.6
2015-04-13 14:00:00,148.48,954.0,34.38,1.1095,9880.0,2642.3,12085.0,254.6,477.7,1065.0,260.15,73.62,36.89,302.7,622.95
2015-04-13 15:00:00,149.54,968.0,34.41,1.1149,9965.0,2680.0,12050.0,254.85,478.0,1065.0,260.25,74.43,37.24,302.95,626.55
2015-04-13 16:00:00,149.57,948.0,34.45,1.0927,9851.0,2677.6,12099.0,254.45,479.2,1054.0,258.55,74.35,37.17,300.55,625.85
2015-04-13 17:00:00,149.14,944.0,34.4,1.0901,9828.0,2657.4,12130.0,253.8,476.4,1051.0,257.55,74.16,37.055,301.5,623.15
2015-04-13 18:00:00,148.6,940.0,34.79,1.072,9826.0,2645.9,12180.0,253.0,476.7,1059.5,255.9,73.87,36.94,302.0,611.0
2015-04-14 10:00:00,145.29,936.0,33.4,1.0557,9700.0,2598.8,11919.0,251.7,471.2,1058.5,253.0,73.23,36.395,296.85,601.4
2015-04-14 11:00:00,145.0,944.0,33.35,1.0499,9608.0,2609.0,11970.0,254.2,471.1,1056.5,252.35,74.0,36.85,298.05,599.0
2015-04-14 12:00:00,144.32,939.0,33.4,1.0495,9580.0,2595.0,11993.0,253.25,468.4,1045.0,252.25,73.86,37.165,299.5,594.75
2015-04-14 13:00:00,144.61,938.0,33.4,1.0525,9560.0,2587.6,11941.0,254.0,469.5,1041.5,251.45,73.93,37.05,300.9,593.6
2015-04-14 14:00:00,144.83,939.0,33.42,1.0555,9550.0,2597.6,11910.0,253.6,470.3,1041.5,251.8,74.14,37.15,300.9,593.1
2015-04-14 15:00:00,144.76,940.0,33.44,1.059,9471.0,2598.6,11974.0,253.0,471.4,1033.0,251.75,74.0,37.265,301.95,593.85
2015-04-14 16:00:00,144.29,911.0,33.45,1.0615,9421.0,2572.0,11936.0,252.85,469.9,1043.0,250.05,73.59,37.03,298.2,590.2
2015-04-14 18:00:00,144.13,910.0,34.49,1.0803,9503.0,2549.8,11840.0,252.4,463.2,1045.0,248.2,73.93,36.795,298.8,590.0
2015-04-15 10:00:00,145.85,915.0,33.295,1.1151,9381.0,2549.9,11905.0,265.5,471.1,1099.0,248.5,74.68,36.675,298.4,580.3
2015-04-15 13:00:00,148.18,912.0,33.27,1.1553,9576.0,2577.2,11829.0,266.85,477.3,1080.0,250.65,75.43,37.09,297.95,584.5
2015-04-15 14:00:00,147.86,911.0,33.29,1.1655,9615.0,2563.3,11789.0,267.05,475.4,1080.0,251.4,75.03,37.06,297.45,581.85
2015-04-15 15:00:00,148.79,910.0,33.27,1.167,9602.0,2569.7,11776.0,266.7,478.1,1080.0,251.85,75.37,37.17,297.95,577.0
2015-04-15 16:00:00,149.47,949.0,33.32,1.1606,9680.0,2570.1,11701.0,267.15,479.1,1080.0,252.15,75.23,37.005,298.35,576.25
2015-04-15 17:00:00,149.49,966.0,33.47,1.1612,9669.0,2578.0,11862.0,265.35,479.8,1085.0,254.8,75.81,37.12,298.65,578.85
2015-04-15 18:00:00,150.1,975.0,34.7,1.156,9660.0,2600.0,11923.0,265.45,480.8,1087.0,255.5,76.31,37.4,304.45,582.5
2015-04-16 10:00:00,150.16,987.0,33.42,1.1558,9523.0,2563.3,11716.0,266.35,483.5,1105.5,254.5,76.88,37.1,299.35,573.6
2015-04-16 11:00:00,151.07,992.0,33.35,1.1765,9511.0,2566.6,11905.0,267.75,484.8,1101.0,255.9,77.3,37.39,300.2,572.45
2015-04-16 12:00:00,151.15,994.0,33.45,1.174,9426.0,2564.6,11850.0,266.2,484.7,1114.0,257.5,76.83,37.195,298.6,566.3
2015-04-16 13:00:00,150.95,992.0,33.35,1.1665,9393.0,2561.6,11710.0,266.0,487.3,1112.0,256.85,75.35,36.87,299.8,563.45
2015-04-16 15:00:00,150.52,997.0,33.43,1.1662,9422.0,2559.0,11780.0,267.05,491.6,1111.0,258.8,75.96,37.92,305.2,562.85
2015-04-16 16:00:00,150.79,1038.0,33.6,1.159,9445.0,2568.5,11756.0,266.6,494.1,1111.5,259.75,76.19,38.45,304.3,561.65
2015-04-16 17:00:00,150.96,1030.0,33.9,1.1494,9419.0,2555.7,11771.0,265.6,493.2,1111.5,258.1,76.45,38.29,303.0,561.4
2015-04-16 18:00:00,152.11,1027.0,34.6,1.1437,9450.0,2580.1,11687.0,265.05,492.6,1120.0,258.75,76.62,38.755,309.3,562.3
2015-04-17 10:00:00,152.9,1039.0,33.73,1.15,9490.0,2577.3,11700.0,267.0,497.1,1145.0,259.45,76.18,39.775,310.35,578.1
2015-04-17 11:00:00,152.43,1039.0,33.79,1.1548,9560.0,2583.5,11550.0,259.7,499.6,1146.0,258.05,75.2,39.295,309.6,581.0
2015-04-17 12:00:00,152.35,1021.0,33.8,1.18,9570.0,2588.1,11582.0,258.1,498.7,1142.5,256.55,74.78,38.9,309.15,580.05
2015-04-17 14:00:00,151.18,1028.0,33.74,1.1525,9568.0,2596.0,11600.0,260.4,497.2,1147.0,254.6,75.18,38.8,303.0,569.05
2015-04-17 15:00:00,151.43,1030.0,33.6,1.1614,9510.0,2588.5,11563.0,259.3,493.6,1146.5,253.7,74.28,38.43,303.0,567.1
2015-04-17 16:00:00,152.65,1046.0,34.62,1.1535,9550.0,2601.0,11480.0,258.95,500.0,1144.5,256.35,74.36,38.57,303.65,565.55
2015-04-17 17:00:00,151.56,1060.0,34.54,1.1536,9557.0,2613.7,11526.0,258.1,502.0,1142.5,259.05,74.07,38.175,300.65,574.8
2015-04-20 10:00:00,150.71,1040.0,31.2,1.1553,9556.0,2612.1,11519.0,259.9,505.9,1175.5,258.75,73.14,38.285,298.75,566.25
2015-04-20 11:00:00,151.04,1045.0,31.19,1.1489,9599.0,2607.0,11580.0,254.05,503.2,1169.5,256.75,72.7,37.95,298.35,558.65
2015-04-20 12:00:00,151.2,1046.0,31.45,1.148,9569.0,2618.3,11658.0,254.45,499.2,1165.0,255.7,71.57,37.47,295.9,558.2
2015-04-20 13:00:00,152.5,1058.0,31.5,1.15,9617.0,2621.6,11650.0,254.5,502.1,1172.0,256.5,71.88,37.42,296.55,558.15
2015-04-20 14:00:00,152.6,1064.0,31.7,1.1481,9629.0,2641.5,11619.0,253.35,503.8,1170.0,257.65,71.33,37.425,297.95,563.2
2015-04-20 15:00:00,152.98,1069.0,31.98,1.1499,9681.0,2665.0,11710.0,254.35,506.2,1172.5,260.05,72.0,37.95,300.2,574.7
2015-04-20 16:00:00,154.06,1063.0,32.1,1.151,9658.0,2677.0,11710.0,256.9,507.1,1175.0,261.0,72.74,37.61,300.9,571.8
2015-04-20 17:00:00,154.3,1050.0,32.5,1.1515,9640.0,2693.5,11770.0,254.2,509.6,1176.5,261.7,73.97,37.56,302.0,569.35
2015-04-20 18:00:00,154.03,1054.0,32.845,1.1634,9588.0,2671.0,11684.0,252.9,506.8,1175.0,260.05,73.53,37.445,298.2,563.95
2015-04-21 10:00:00,156.02,1092.0,31.7,1.143,9700.0,2722.1,11917.0,255.15,519.0,1198.0,262.4,74.84,37.89,306.7,577.8
2015-04-21 11:00:00,155.27,1089.0,32.2,1.1398,9652.0,2707.8,11900.0,252.55,519.0,1210.5,261.0,73.97,37.755,302.55,573.95
2015-04-21 12:00:00,154.66,1085.0,31.8,1.1375,9688.0,2713.5,12015.0,252.1,516.9,1222.0,258.9,73.33,37.62,303.0,571.2
2015-04-21 13:00:00,154.8,1085.0,31.7,1.1389,9705.0,2710.6,12098.0,253.15,518.9,1209.5,259.7,73.91,37.455,303.25,571.4
2015-04-21 14:00:00,155.11,1084.0,31.9,1.1393,9692.0,2717.8,12186.0,253.95,523.7,1202.0,260.0,73.73,37.22,303.2,573.65
2015-04-21 15:00:00,155.07,1095.0,32.0,1.1443,9723.0,2714.4,12130.0,253.8,523.0,1211.5,260.0,74.09,37.085,302.15,567.4
2015-04-21 16:00:00,155.4,1090.0,32.0,1.1406,9698.0,2719.5,12098.0,254.8,523.7,1205.0,260.15,73.93,37.26,303.8,570.6
2015-04-21 17:00:00,155.44,1091.0,32.295,1.142,9718.0,2723.3,12206.0,254.7,523.7,1207.0,260.2,75.05,37.505,304.0,570.45
2015-04-21 18:00:00,155.5,1092.0,31.98,1.1481,9700.0,2730.0,12198.0,255.15,523.4,1225.0,260.0,75.3,37.45,305.0,570.6
2015-04-22 10:00:00,153.55,1093.0,31.9,1.149,9870.0,2713.2,12320.0,254.85,528.2,1244.5,258.6,75.0,37.545,304.45,586.45
2015-04-22 11:00:00,152.62,1082.0,31.91,1.1454,9755.0,2708.3,12231.0,253.4,526.1,1250.0,258.25,74.95,37.33,302.5,583.05
2015-04-22 12:00:00,151.47,1074.0,31.97,1.1449,9701.0,2681.1,12123.0,252.35,514.8,1273.0,254.3,74.21,37.145,300.05,583.5
2015-04-22 13:00:00,152.0,1070.0,32.0,1.1438,9635.0,2681.9,12068.0,253.0,513.7,1260.0,254.15,73.75,37.36,300.4,579.2
2015-04-22 14:00:00,152.0,1070.0,31.95,1.165,9572.0,2666.0,11973.0,252.55,505.7,1250.0,252.7,73.99,37.07,299.6,579.6
2015-04-22 15:00:00,151.76,1070.0,32.0,1.1654,9564.0,2674.4,12090.0,252.7,507.3,1269.0,253.6,73.88,36.91,301.2,580.8
2015-04-22 16:00:00,151.3,1079.0,31.8,1.1624,9573.0,2650.0,12063.0,250.9,506.7,1268.0,252.05,73.7,36.735,298.05,574.1
2015-04-22 17:00:00,151.04,1089.0,31.85,1.165,9559.0,2643.9,12103.0,251.15,508.9,1279.0,252.15,73.29,36.83,296.0,573.7
2015-04-22 18:00:00,150.8,1086.0,31.99,1.1601,9600.0,2644.0,12130.0,251.25,505.2,1316.0,252.65,74.0,36.515,295.9,575.5
2015-04-23 10:00:00,149.15,1070.0,30.5,1.1431,9466.0,2620.0,12015.0,251.75,498.5,1281.0,251.5,73.96,36.54,296.0,567.0
2015-04-23 11:00:00,147.52,1065.0,30.6,1.144,9398.0,2581.4,11868.0,248.5,494.9,1309.5,249.55,72.63,36.045,292.8,561.6
2015-04-23 12:00:00,147.61,1066.0,30.7,1.12,9396.0,2594.6,11956.0,247.95,494.1,1294.0,249.3,72.78,35.94,291.95,560.3
2015-04-23 13:00:00,146.86,1061.0,30.6,1.1256,9334.0,2589.5,11750.0,244.65,486.3,1272.0,247.5,72.23,35.425,287.85,550.65
2015-04-23 15:00:00,148.31,1062.0,30.7,1.1311,9384.0,2591.1,11696.0,249.35,490.6,1278.5,250.65,74.9,35.725,292.35,549.7
2015-04-23 16:00:00,148.82,1061.0,31.185,1.139,9416.0,2596.6,11898.0,251.0,489.7,1305.0,250.45,76.04,35.67,295.6,546.6
2015-04-23 17:00:00,149.88,1064.0,30.99,1.14,9522.0,2617.3,11938.0,253.65,496.1,1280.0,252.7,76.12,36.0,301.8,551.85
2015-04-23 18:00:00,150.98,1074.0,31.0,1.15,9550.0,2612.1,11900.0,253.65,499.9,1279.5,250.55,76.01,36.0,306.1,550.95
2015-04-24 10:00:00,151.59,1057.0,30.23,1.154,9484.0,2594.6,11909.0,252.75,490.3,1300.5,251.1,76.01,36.0,302.2,543.8
2015-04-24 11:00:00,153.57,1056.0,29.8,1.152,9583.0,2631.0,11947.0,254.75,501.5,1296.0,255.6,77.42,36.45,304.75,552.0
2015-04-24 12:00:00,153.34,1059.0,30.4,1.154,9643.0,2644.1,11983.0,256.6,499.7,1282.5,256.8,77.16,36.435,301.65,551.9
2015-04-24 13:00:00,153.55,1060.0,30.4,1.1585,9675.0,2661.6,11942.0,254.7,504.5,1313.0,257.15,76.39,36.195,302.45,549.0
2015-04-24 14:00:00,152.65,1055.0,30.45,1.153,9685.0,2647.9,11946.0,254.45,501.3,1290.5,257.5,76.0,35.955,301.1,549.9
2015-04-24 15:00:00,153.77,1063.0,30.695,1.156,9745.0,2673.8,12032.0,255.5,503.8,1301.0,259.1,76.39,36.38,304.0,551.0
2015-04-24 16:00:00,152.7,1071.0,30.3,1.1528,9731.0,2639.2,11907.0,254.55,499.2,1300.0,257.45,75.61,36.19,300.05,550.1
2015-04-24 17:00:00,153.3,1063.0,30.2,1.1524,9746.0,2643.9,11875.0,255.3,500.4,1334.5,256.65,75.5,36.64,297.25,547.5
2015-04-24 18:00:00,153.66,1058.0,30.2,1.1477,9743.0,2635.6,11825.0,256.15,497.1,1325.5,257.85,75.63,36.965,295.35,551.2
2015-04-27 10:00:00,154.27,1060.0,30.4,1.1544,9803.0,2666.7,11943.0,253.6,494.8,1351.0,258.3,75.32,37.105,303.0,559.35
2015-04-27 11:00:00,154.92,1055.0,30.45,1.1642,9794.0,2692.9,11971.0,255.0,498.0,1360.0,259.7,75.36,37.26,307.8,566.8
2015-04-27 12:00:00,154.51,1051.0,30.5,1.1602,9764.0,2680.8,11955.0,254.2,500.2,1343.0,258.95,75.19,37.2,308.3,566.75
2015-04-27 14:00:00,154.12,1054.0,30.4,1.1643,9762.0,2693.1,11940.0,254.9,501.6,1355.0,258.75,76.41,37.18,311.6,568.4
2015-04-27 15:00:00,153.72,1061.0,30.35,1.185,9767.0,2692.4,11910.0,254.4,503.1,1344.0,258.75,75.46,36.86,308.6,568.75
2015-04-27 16:00:00,153.36,1064.0,30.4,1.19,9750.0,2679.3,11767.0,255.6,500.0,1344.5,257.8,76.06,36.935,305.6,566.0
2015-04-27 18:00:00,152.05,1070.0,30.325,1.1756,9665.0,2662.0,11577.0,257.8,496.4,1400.0,256.0,75.2,36.21,306.8,565.1
2015-04-28 10:00:00,150.57,1062.0,31.3,1.17,9710.0,2666.1,11570.0,256.5,497.6,1393.0,256.9,74.68,36.555,305.95,574.4
2015-04-28 11:00:00,150.52,1063.0,31.3,1.18,9702.0,2648.1,11467.0,256.35,497.9,1430.5,255.4,74.15,36.76,304.15,571.9
2015-04-28 12:00:00,150.01,1066.0,31.3,1.19,9695.0,2641.8,11459.0,255.5,496.9,1490.5,254.6,74.52,36.705,304.05,570.5
2015-04-28 13:00:00,150.27,1051.0,31.9,1.2095,9705.0,2679.8,11430.0,255.4,495.8,1444.0,254.75,74.43,36.58,303.7,571.85
2015-04-28 14:00:00,151.1,1035.0,31.85,1.1976,9723.0,2678.5,11449.0,256.45,496.5,1441.0,254.65,75.0,36.45,304.75,575.85
2015-04-28 15:00:00,152.04,1002.0,31.85,1.1979,9708.0,2676.9,11440.0,255.65,495.6,1441.0,255.2,74.7,36.435,304.45,576.6
2015-04-28 16:00:00,152.52,1005.0,31.8,1.1991,9705.0,2661.7,11444.0,257.45,494.7,1468.5,256.75,74.85,36.0,303.85,576.6
